recipe_id,title,recipe_name,user_id,user_name,views,recommendations,scraps,cooking_method,situation,ingredients,category,description,ingredients_detail,servings,difficulty,cooking_time,registered_date,image_url,original_recipe_id,cooking_time_minutes,difficulty_level,popularity_score,category_encoded
812,맛있는 돼지고기 요리 813,맛있는 돼지고기 요리 813,user_75,요리사31,43587,1530,860,굽기,손님접대,"돼지고기, 양파, 마늘",국/탕,맛있는 돼지고기 요리 813 레시피,돼지고기 300g,3인분,초급,60분,2025-02-07,https://example.com/recipe_1000812.jpg,1000812,60,1,0.6999904183758815,0
813,맛있는 생선 요리 814,맛있는 생선 요리 814,user_22,요리사7,19231,1708,368,굽기,간편식,"생선, 양파, 마늘",볶음,맛있는 생선 요리 814 레시피,생선 300g,4인분,초급,30분,2025-05-12,https://example.com/recipe_1000813.jpg,1000813,30,1,0.3685290813122708,2
814,맛있는 생선 요리 815,맛있는 생선 요리 815,user_67,요리사22,27661,2138,164,볶기,간편식,"생선, 양파, 마늘",메인반찬,맛있는 생선 요리 815 레시피,생선 300g,2인분,고급,60분,2025-02-09,https://example.com/recipe_1000814.jpg,1000814,60,3,0.4378169122198244,1
815,맛있는 생선 요리 816,맛있는 생선 요리 816,user_68,요리사59,13163,3371,583,굽기,간편식,"생선, 양파, 마늘",메인반찬,맛있는 생선 요리 816 레시피,생선 300g,4인분,초급,10분,2025-04-01,https://example.com/recipe_1000815.jpg,1000815,10,1,0.45065148613832007,1
816,맛있는 계란 요리 817,맛있는 계란 요리 817,user_22,요리사1,23084,2954,725,볶기,일상,"계란, 양파, 마늘",메인반찬,맛있는 계란 요리 817 레시피,계란 300g,3인분,초급,20분,2025-11-18,https://example.com/recipe_1000816.jpg,1000816,20,1,0.5533036574393251,1
817,맛있는 생선 요리 818,맛있는 생선 요리 818,user_44,요리사85,22247,4510,425,볶기,일상,"생선, 양파, 마늘",국/탕,맛있는 생선 요리 818 레시피,생선 300g,4인분,중급,30분,2025-11-22,https://example.com/recipe_1000817.jpg,1000817,30,2,0.578230750611364,0
818,맛있는 두부 요리 819,맛있는 두부 요리 819,user_20,요리사69,18464,743,617,굽기,일상,"두부, 양파, 마늘",샐러드,맛있는 두부 요리 819 레시피,두부 300g,2인분,중급,60분,2025-08-09,https://example.com/recipe_1000818.jpg,1000818,60,2,0.3528063224751671,3
819,맛있는 생선 요리 820,맛있는 생선 요리 820,user_2,요리사35,49313,1401,30,찌기,간편식,"생선, 양파, 마늘",메인반찬,맛있는 생선 요리 820 레시피,생선 300g,2인분,초급,60분,2025-01-13,https://example.com/recipe_1000819.jpg,1000819,60,1,0.5833637272312225,1
820,맛있는 돼지고기 요리 821,맛있는 돼지고기 요리 821,user_49,요리사57,27322,3476,310,볶기,일상,"돼지고기, 양파, 마늘",찌개,맛있는 돼지고기 요리 821 레시피,돼지고기 300g,4인분,중급,60분,2025-04-21,https://example.com/recipe_1000820.jpg,1000820,60,2,0.5439349884570364,5
821,맛있는 소고기 요리 822,맛있는 소고기 요리 822,user_11,요리사71,17320,2142,754,굽기,일상,"소고기, 양파, 마늘",국/탕,맛있는 소고기 요리 822 레시피,소고기 300g,3인분,고급,20분,2025-08-24,https://example.com/recipe_1000821.jpg,1000821,20,3,0.4527298589796807,0
822,맛있는 두부 요리 823,맛있는 두부 요리 823,user_33,요리사71,19572,877,315,볶기,일상,"두부, 양파, 마늘",볶음,맛있는 두부 요리 823 레시피,두부 300g,3인분,고급,60분,2025-12-02,https://example.com/recipe_1000822.jpg,1000822,60,3,0.31146963049599025,2
823,맛있는 계란 요리 824,맛있는 계란 요리 824,user_80,요리사34,37089,3212,987,굽기,간편식,"계란, 양파, 마늘",볶음,맛있는 계란 요리 824 레시피,계란 300g,3인분,초급,10분,2025-11-27,https://example.com/recipe_1000823.jpg,1000823,10,1,0.761333743087064,2
824,맛있는 두부 요리 825,맛있는 두부 요리 825,user_8,요리사73,30421,1435,543,굽기,간편식,"두부, 양파, 마늘",볶음,맛있는 두부 요리 825 레시피,두부 300g,3인분,고급,60분,2024-12-30,https://example.com/recipe_1000824.jpg,1000824,60,3,0.4991221752873454,2
825,맛있는 닭고기 요리 826,맛있는 닭고기 요리 826,user_35,요리사46,35927,168,113,굽기,간편식,"닭고기, 양파, 마늘",메인반찬,맛있는 닭고기 요리 826 레시피,닭고기 300g,2인분,중급,30분,2025-05-29,https://example.com/recipe_1000825.jpg,1000825,30,2,0.39209481596836016,1
826,맛있는 생선 요리 827,맛있는 생선 요리 827,user_46,요리사14,32832,3821,772,볶기,간편식,"생선, 양파, 마늘",메인반찬,맛있는 생선 요리 827 레시피,생선 300g,4인분,초급,10분,2025-02-13,https://example.com/recipe_1000826.jpg,1000826,10,1,0.7122462213212553,1
827,맛있는 소고기 요리 828,맛있는 소고기 요리 828,user_42,요리사74,32366,1245,270,볶기,손님접대,"소고기, 양파, 마늘",국/탕,맛있는 소고기 요리 828 레시피,소고기 300g,3인분,중급,30분,2025-05-31,https://example.com/recipe_1000827.jpg,1000827,30,2,0.4525241358818755,0
828,맛있는 두부 요리 829,맛있는 두부 요리 829,user_56,요리사4,44969,3123,556,굽기,손님접대,"두부, 양파, 마늘",국/탕,맛있는 두부 요리 829 레시피,두부 300g,2인분,고급,30분,2025-10-10,https://example.com/recipe_1000828.jpg,1000828,30,3,0.748534257913156,0
829,맛있는 소고기 요리 830,맛있는 소고기 요리 830,user_44,요리사10,16805,858,330,굽기,일상,"소고기, 양파, 마늘",국/탕,맛있는 소고기 요리 830 레시피,소고기 300g,3인분,고급,60분,2025-03-31,https://example.com/recipe_1000829.jpg,1000829,60,3,0.28565322249925335,0
830,맛있는 두부 요리 831,맛있는 두부 요리 831,user_81,요리사78,10360,3272,531,굽기,일상,"두부, 양파, 마늘",샐러드,맛있는 두부 요리 831 레시피,두부 300g,3인분,초급,20분,2025-01-22,https://example.com/recipe_1000830.jpg,1000830,20,1,0.4062615422865396,3
831,맛있는 생선 요리 832,맛있는 생선 요리 832,user_29,요리사78,47038,3072,570,찌기,일상,"생선, 양파, 마늘",일품,맛있는 생선 요리 832 레시피,생선 300g,3인분,중급,20분,2025-11-14,https://example.com/recipe_1000831.jpg,1000831,20,2,0.7689740977085362,4
832,맛있는 두부 요리 833,맛있는 두부 요리 833,user_83,요리사38,43916,3742,737,찌기,간편식,"두부, 양파, 마늘",국/탕,맛있는 두부 요리 833 레시피,두부 300g,2인분,중급,30분,2025-01-07,https://example.com/recipe_1000832.jpg,1000832,30,2,0.8113769127317101,0
833,맛있는 돼지고기 요리 834,맛있는 돼지고기 요리 834,user_80,요리사73,38427,4807,762,볶기,손님접대,"돼지고기, 양파, 마늘",메인반찬,맛있는 돼지고기 요리 834 레시피,돼지고기 300g,4인분,중급,30분,2025-05-27,https://example.com/recipe_1000833.jpg,1000833,30,2,0.8253732487892731,1
834,맛있는 계란 요리 835,맛있는 계란 요리 835,user_7,요리사31,14613,1769,319,볶기,손님접대,"계란, 양파, 마늘",일품,맛있는 계란 요리 835 레시피,계란 300g,4인분,고급,30분,2025-01-29,https://example.com/recipe_1000834.jpg,1000834,30,3,0.3161835649622373,4
835,맛있는 두부 요리 836,맛있는 두부 요리 836,user_6,요리사33,12692,2120,535,굽기,손님접대,"두부, 양파, 마늘",샐러드,맛있는 두부 요리 836 레시피,두부 300g,3인분,초급,30분,2025-12-03,https://example.com/recipe_1000835.jpg,1000835,30,1,0.36127027458404926,3
836,맛있는 소고기 요리 837,맛있는 소고기 요리 837,user_1,요리사93,27923,3490,730,굽기,손님접대,"소고기, 양파, 마늘",메인반찬,맛있는 소고기 요리 837 레시피,소고기 300g,2인분,중급,30분,2025-07-16,https://example.com/recipe_1000836.jpg,1000836,30,2,0.6348711166361127,1
837,맛있는 돼지고기 요리 838,맛있는 돼지고기 요리 838,user_44,요리사64,34594,3403,557,찌기,일상,"돼지고기, 양파, 마늘",샐러드,맛있는 돼지고기 요리 838 레시피,돼지고기 300g,4인분,고급,20분,2025-02-13,https://example.com/recipe_1000837.jpg,1000837,20,3,0.6617491711157769,3
838,맛있는 닭고기 요리 839,맛있는 닭고기 요리 839,user_68,요리사81,18377,4122,493,굽기,일상,"닭고기, 양파, 마늘",볶음,맛있는 닭고기 요리 839 레시피,닭고기 300g,2인분,중급,60분,2024-12-30,https://example.com/recipe_1000838.jpg,1000838,60,2,0.5298512017497361,2
839,맛있는 돼지고기 요리 840,맛있는 돼지고기 요리 840,user_75,요리사10,1569,1736,479,굽기,간편식,"돼지고기, 양파, 마늘",찌개,맛있는 돼지고기 요리 840 레시피,돼지고기 300g,4인분,초급,10분,2025-04-30,https://example.com/recipe_1000839.jpg,1000839,10,1,0.21575123231027682,5
840,맛있는 닭고기 요리 841,맛있는 닭고기 요리 841,user_75,요리사4,1044,4299,659,찌기,손님접대,"닭고기, 양파, 마늘",일품,맛있는 닭고기 요리 841 레시피,닭고기 300g,3인분,중급,30분,2025-04-08,https://example.com/recipe_1000840.jpg,1000840,30,2,0.4003154827392065,4
841,맛있는 생선 요리 842,맛있는 생선 요리 842,user_58,요리사51,18496,4116,546,찌기,일상,"생선, 양파, 마늘",일품,맛있는 생선 요리 842 레시피,생선 300g,3인분,고급,30분,2025-08-09,https://example.com/recipe_1000841.jpg,1000841,30,3,0.5412922170979575,4
842,맛있는 두부 요리 843,맛있는 두부 요리 843,user_51,요리사40,48669,4395,983,찌기,일상,"두부, 양파, 마늘",일품,맛있는 두부 요리 843 레시피,두부 300g,2인분,초급,10분,2025-08-28,https://example.com/recipe_1000842.jpg,1000842,10,1,0.9473523276772963,4
843,맛있는 계란 요리 844,맛있는 계란 요리 844,user_19,요리사66,23740,446,889,굽기,간편식,"계란, 양파, 마늘",메인반찬,맛있는 계란 요리 844 레시피,계란 300g,2인분,초급,60분,2025-01-30,https://example.com/recipe_1000843.jpg,1000843,60,1,0.4422187214307519,1
844,맛있는 생선 요리 845,맛있는 생선 요리 845,user_43,요리사72,33897,1562,8,찌기,손님접대,"생선, 양파, 마늘",국/탕,맛있는 생선 요리 845 레시피,생선 300g,4인분,초급,20분,2025-04-17,https://example.com/recipe_1000844.jpg,1000844,20,1,0.43440689059986104,0
845,맛있는 소고기 요리 846,맛있는 소고기 요리 846,user_32,요리사76,21066,624,95,굽기,일상,"소고기, 양파, 마늘",메인반찬,맛있는 소고기 요리 846 레시피,소고기 300g,4인분,고급,20분,2025-05-10,https://example.com/recipe_1000845.jpg,1000845,20,3,0.2671906677795976,1
846,맛있는 닭고기 요리 847,맛있는 닭고기 요리 847,user_55,요리사47,1426,4630,302,볶기,간편식,"닭고기, 양파, 마늘",메인반찬,맛있는 닭고기 요리 847 레시피,닭고기 300g,4인분,초급,60분,2025-07-22,https://example.com/recipe_1000846.jpg,1000846,60,1,0.3525253105094771,1
847,맛있는 닭고기 요리 848,맛있는 닭고기 요리 848,user_53,요리사96,49080,3531,158,찌기,일상,"닭고기, 양파, 마늘",국/탕,맛있는 닭고기 요리 848 레시피,닭고기 300g,2인분,중급,60분,2025-09-17,https://example.com/recipe_1000847.jpg,1000847,60,2,0.7344585603874086,0
848,맛있는 생선 요리 849,맛있는 생선 요리 849,user_98,요리사8,13328,147,887,찌기,손님접대,"생선, 양파, 마늘",볶음,맛있는 생선 요리 849 레시피,생선 300g,4인분,고급,20분,2025-06-11,https://example.com/recipe_1000848.jpg,1000848,20,3,0.31972290818998583,2
849,맛있는 닭고기 요리 850,맛있는 닭고기 요리 850,user_84,요리사65,21495,1909,859,찌기,손님접대,"닭고기, 양파, 마늘",메인반찬,맛있는 닭고기 요리 850 레시피,닭고기 300g,2인분,초급,60분,2025-08-16,https://example.com/recipe_1000849.jpg,1000849,60,1,0.5015350798286433,1
850,맛있는 두부 요리 851,맛있는 두부 요리 851,user_28,요리사57,15933,1942,383,찌기,일상,"두부, 양파, 마늘",볶음,맛있는 두부 요리 851 레시피,두부 300g,4인분,중급,10분,2025-03-02,https://example.com/recipe_1000850.jpg,1000850,10,2,0.3525808673014891,2
851,맛있는 생선 요리 852,맛있는 생선 요리 852,user_17,요리사14,26659,1655,578,볶기,일상,"생선, 양파, 마늘",일품,맛있는 생선 요리 852 레시피,생선 300g,2인분,초급,30분,2025-05-12,https://example.com/recipe_1000851.jpg,1000851,30,1,0.4816963871440013,4
852,맛있는 소고기 요리 853,맛있는 소고기 요리 853,user_50,요리사42,34700,822,811,굽기,손님접대,"소고기, 양파, 마늘",일품,맛있는 소고기 요리 853 레시피,소고기 300g,3인분,초급,10분,2025-11-25,https://example.com/recipe_1000852.jpg,1000852,10,1,0.5588003824892055,4
853,맛있는 계란 요리 854,맛있는 계란 요리 854,user_32,요리사18,22706,4137,827,찌기,손님접대,"계란, 양파, 마늘",일품,맛있는 계란 요리 854 레시피,계란 300g,4인분,초급,10분,2025-05-31,https://example.com/recipe_1000853.jpg,1000853,10,1,0.6409227922226289,4
854,맛있는 생선 요리 855,맛있는 생선 요리 855,user_20,요리사25,36569,1580,664,볶기,손님접대,"생선, 양파, 마늘",샐러드,맛있는 생선 요리 855 레시피,생선 300g,4인분,초급,10분,2025-09-16,https://example.com/recipe_1000854.jpg,1000854,10,1,0.5935473098210748,3
855,맛있는 계란 요리 856,맛있는 계란 요리 856,user_43,요리사26,44183,1875,16,볶기,손님접대,"계란, 양파, 마늘",볶음,맛있는 계란 요리 856 레시피,계란 300g,2인분,초급,60분,2025-08-28,https://example.com/recipe_1000855.jpg,1000855,60,1,0.5576834764961228,2
856,맛있는 닭고기 요리 857,맛있는 닭고기 요리 857,user_100,요리사5,30877,2917,452,찌기,일상,"닭고기, 양파, 마늘",볶음,맛있는 닭고기 요리 857 레시피,닭고기 300g,4인분,초급,30분,2025-05-02,https://example.com/recipe_1000856.jpg,1000856,30,1,0.5743855079964425,2
857,맛있는 계란 요리 858,맛있는 계란 요리 858,user_71,요리사4,14550,3309,644,찌기,손님접대,"계란, 양파, 마늘",메인반찬,맛있는 계란 요리 858 레시피,계란 300g,3인분,초급,10분,2025-10-21,https://example.com/recipe_1000857.jpg,1000857,10,1,0.47301841575444964,1
858,맛있는 계란 요리 859,맛있는 계란 요리 859,user_7,요리사25,23382,2457,605,찌기,손님접대,"계란, 양파, 마늘",샐러드,맛있는 계란 요리 859 레시피,계란 300g,3인분,중급,10분,2025-04-18,https://example.com/recipe_1000858.jpg,1000858,10,2,0.5024406469599063,3
859,맛있는 생선 요리 860,맛있는 생선 요리 860,user_81,요리사7,25707,391,826,찌기,간편식,"생선, 양파, 마늘",샐러드,맛있는 생선 요리 860 레시피,생선 300g,3인분,초급,30분,2025-11-08,https://example.com/recipe_1000859.jpg,1000859,30,1,0.4459827988927647,3
860,맛있는 계란 요리 861,맛있는 계란 요리 861,user_16,요리사29,763,1073,609,볶기,간편식,"계란, 양파, 마늘",일품,맛있는 계란 요리 861 레시피,계란 300g,3인분,고급,20분,2025-09-19,https://example.com/recipe_1000860.jpg,1000860,20,3,0.19393451700424993,4
861,맛있는 생선 요리 862,맛있는 생선 요리 862,user_5,요리사27,9832,3951,273,찌기,일상,"생선, 양파, 마늘",샐러드,맛있는 생선 요리 862 레시피,생선 300g,3인분,고급,10분,2025-09-25,https://example.com/recipe_1000861.jpg,1000861,10,3,0.3900680948243124,3
862,맛있는 돼지고기 요리 863,맛있는 돼지고기 요리 863,user_86,요리사23,15832,3637,95,굽기,간편식,"돼지고기, 양파, 마늘",샐러드,맛있는 돼지고기 요리 863 레시피,돼지고기 300g,4인분,고급,60분,2024-12-29,https://example.com/recipe_1000862.jpg,1000862,60,3,0.3956128661270357,3
863,맛있는 소고기 요리 864,맛있는 소고기 요리 864,user_99,요리사77,5958,196,747,굽기,일상,"소고기, 양파, 마늘",일품,맛있는 소고기 요리 864 레시피,소고기 300g,3인분,초급,30분,2025-11-29,https://example.com/recipe_1000863.jpg,1000863,30,1,0.2209098136393401,4
864,맛있는 두부 요리 865,맛있는 두부 요리 865,user_59,요리사7,36336,2394,448,굽기,일상,"두부, 양파, 마늘",샐러드,맛있는 두부 요리 865 레시피,두부 300g,4인분,초급,30분,2025-10-15,https://example.com/recipe_1000864.jpg,1000864,30,1,0.596813274108392,3
865,맛있는 소고기 요리 866,맛있는 소고기 요리 866,user_87,요리사96,39226,232,915,볶기,간편식,"소고기, 양파, 마늘",일품,맛있는 소고기 요리 866 레시피,소고기 300g,2인분,고급,20분,2025-04-18,https://example.com/recipe_1000865.jpg,1000865,20,3,0.5894965969438618,4
866,맛있는 생선 요리 867,맛있는 생선 요리 867,user_62,요리사73,13159,4454,33,찌기,간편식,"생선, 양파, 마늘",샐러드,맛있는 생선 요리 867 레시피,생선 300g,2인분,초급,60분,2025-01-11,https://example.com/recipe_1000866.jpg,1000866,60,1,0.40548136242358435,3
867,맛있는 돼지고기 요리 868,맛있는 돼지고기 요리 868,user_26,요리사3,13231,4264,941,굽기,일상,"돼지고기, 양파, 마늘",찌개,맛있는 돼지고기 요리 868 레시피,돼지고기 300g,2인분,중급,30분,2025-08-11,https://example.com/recipe_1000867.jpg,1000867,30,2,0.5765833890886265,5
